0.0 95978.2827427
0.005 13812.4116545
0.01 4973.77429917
0.015 2489.82595296
0.02 1468.65987799
0.025 950.77747485
0.03 654.365019719
0.035 469.838291629
0.04 350.353455861
0.045 267.07606647
0.05 207.290905965
0.055 163.459888993
0.06 131.588074211
0.065 105.984971133
0.07 85.9675221347
0.075 70.7598934188
0.08 58.8284106246
0.085 49.300163928
0.09 41.3583138254
0.095 34.6029938482
0.1 29.3459377575
0.105 24.6550322529
0.11 21.143718341
0.115 18.0015471481
0.12 15.502917283
0.125 13.2249218241
0.13 11.3679695132
0.135 9.74091219874
0.14 8.57670507384
0.145 7.41447702783
0.15 6.44469299437
0.155 5.61348807324
0.16 4.82709550766
0.165 4.23310834411
0.17 3.72022169749
0.175 3.22790365674
0.18 2.83894126823
0.185 2.47775826425
0.19 2.19570440146
0.195 1.93287191088
0.2 1.69682344784
0.205 1.47451063294
0.21 1.29311383628
0.215 1.13214786852
0.22 1.00701396127
0.225 0.911332540772
0.23 0.793231770108
0.235 0.700562910161
0.24 0.625591672129
0.245 0.544111121526
0.25 0.486216135782
0.255 0.432166285414
0.26 0.384809603181
0.265 0.343275051345
0.27 0.299793337844
0.275 0.267399984398
0.28 0.236631899659
0.285 0.213603921307
0.29 0.195611361947
0.295 0.166066753555
0.3 0.146318378686
0.305 0.133636432044
0.31 0.11747586103
0.315 0.105053129469
0.32 0.0932333622178
0.325 0.0837687923687
0.33 0.0753461115517
0.335 0.0687570694843
0.34 0.0599127418295
0.345 0.0534810044385
0.35 0.0479034846702
0.355 0.0439704289826
0.36 0.03900729256
0.365 0.034345249188
0.37 0.0291512481433
0.375 0.0275042683649
0.38 0.0254893715261
0.385 0.0225043727674
0.39 0.0198012190209
0.395 0.018021163317
0.4 0.01586467946
0.405 0.014484573466
0.41 0.0128520179087
0.415 0.0109948843196
0.42 0.00943415658002
0.425 0.00927964372933
0.43 0.00790038843746
0.435 0.00723895609313
0.44 0.00665906591228
0.445 0.00577067534778
0.45 0.00522973440318
0.455 0.00451847701451
0.46 0.00423819295028
0.465 0.00367831110446
0.47 0.00331324516454
0.475 0.00322333045249
0.48 0.00270392398688
0.485 0.00249108492448
0.49 0.00204757940708
