0.0035 1.20560335407
0.0105 1.12631895098
0.0175 1.10235054122
0.0245 1.06300316773
0.0315 1.0265223168
0.0385 0.981129099017
0.0455 0.930798536474
0.0525 0.879820836967
0.0595 0.840071409964
0.0665 0.78907499341
0.0735 0.749135179613
0.0805 0.702159597123
0.0875 0.660279071422
0.0945 0.619428950973
0.1015 0.576687709008
0.1085 0.544725797844
0.1155 0.506889103111
0.1225 0.472021472694
0.1295 0.439890217056
0.1365 0.408727592588
0.1435 0.378710113374
0.1505 0.352887408181
0.1575 0.32583826122
0.1645 0.304578091296
0.1715 0.282069759256
0.1785 0.26221531861
0.1855 0.241655092597
0.1925 0.221622435309
0.1995 0.208036741135
0.2065 0.192976913541
0.2135 0.174957309771
0.2205 0.163531872811
0.2275 0.148280504459
0.2345 0.139053273085
0.2415 0.127442855045
0.2485 0.116840055361
0.2555 0.109495626972
0.2625 0.0995171108019
0.2695 0.0926425737733
0.2765 0.0856112936484
0.2835 0.0772188080495
0.2905 0.0712766701495
0.2975 0.0660801929823
0.3045 0.0609713637999
0.3115 0.0563114490331
0.3185 0.0512651188711
0.3255 0.0471725325063
0.3325 0.0436526927858
0.3395 0.0400823154343
0.3465 0.0362841989553
0.3535 0.0335040636532
0.3605 0.0310490783171
0.3675 0.0284891207468
0.3745 0.0259752994373
0.3815 0.024448482212
0.3885 0.0221408424459
0.3955 0.0207742762332
0.4025 0.0193028477409
0.4095 0.0170995047984
0.4165 0.0155254439674
0.4235 0.0143319339567
0.4305 0.013403865958
0.4375 0.0118349978566
0.4445 0.011049571278
0.4515 0.0100000545886
0.4585 0.00947231280322
0.4655 0.00867308966445
0.4725 0.0079424669101
0.4795 0.00723403314827
0.4865 0.00676422623693
0.4935 0.00620628771434
0.5005 0.00568290984857
0.5075 0.0050409334911
0.5145 0.00480639802562
0.5215 0.00431986668206
0.5285 0.00401750222536
0.5355 0.00361050518558
0.5425 0.00342696328447
0.5495 0.00318480730682
0.5565 0.00287034139786
0.5635 0.00255931610979
0.5705 0.00231495019835
0.5775 0.00214090834341
0.5845 0.00200330500474
0.5915 0.0017801468745
0.5985 0.00172216265726
0.6055 0.00153056192826
0.6125 0.00137088288893
0.6195 0.00131074356391
0.6265 0.0011493131896
0.6335 0.00106583603721
0.6405 0.000996714741886
0.6475 0.000917659031885
0.6545 0.000836064872943
0.6615 0.000735210769004
0.6685 0.000713804714914
0.6755 0.000637340187787
0.6825 0.000586691069243
0.6895 0.000534466426022
0.6965 0.00048681052436
