80 0.0 0.00625 0.0125 0.01875 0.025 0.03125 0.0375 0.04375 0.05 0.05625 0.0625 0.06875 0.075 0.08125 0.0875 0.09375 0.1 0.10625 0.1125 0.11875 0.125 0.13125 0.1375 0.14375 0.15 0.15625 0.1625 0.16875 0.175 0.18125 0.1875 0.19375 0.2 0.20625 0.2125 0.21875 0.225 0.23125 0.2375 0.24375 0.25 0.25625 0.2625 0.26875 0.275 0.28125 0.2875 0.29375 0.3 0.30625 0.3125 0.31875 0.325 0.33125 0.3375 0.34375 0.35 0.35625 0.3625 0.36875 0.375 0.38125 0.3875 0.39375 0.4 0.40625 0.4125 0.41875 0.425 0.43125 0.4375 0.44375 0.45 0.45625 0.4625 0.46875 0.475 0.48125 0.4875 0.49375
0.0 124.404710871 115.336611939 103.496807663 112.557708079 114.663194715 107.3034764 119.206055233 109.272070725 103.187182819 104.393312143 108.495062046 110.007507316 110.643794267 110.530723445 108.558184722 107.561852267 107.533874968 103.323086206 107.657552538 107.509170874 106.467352125 104.11915613 101.44980031 98.6573276482 10.304789236 4.70098354189 4.22558199589 3.67486239582 3.34901652881 3.06972597834 2.83768527391 2.28089060017 2.04385005713 1.63847817992 1.47888070928 1.38030809977 1.18231070204 1.21454740305 0.927958912383 0.913110643115 0.884155387205 0.775891479597 0.654997416923 0.644200696086 0.510872494382 0.524406527095 0.486490215812 0.446703071 0.33738241165 0.338119195773 0.312254785228 0.256642172718 0.243963389995 0.2052285336 0.212818233905 0.193145649102 0.160418233539 0.165840050912 0.145106033033 0.138586208364 0.109237337853 0.10960513603 0.104965878744 0.081407294031 0.0984924179917 0.081773261286 0.0727376226971 0.087547584462 0.0570108311236 0.0454681571729 0.0520570724974 0.0426354047217 0.0423569059333 0.0350497089723 0.0365336091968 0.0286750493528 0.0286465242478 0.0241848077416 0.0230148584789 0.0210036084399
0.007 84.8394435894 106.481205118 97.0827918132 104.854748532 104.696614499 109.434314177 103.733381923 108.914579936 97.6346291207 99.9984817833 98.1348656896 97.9050192827 103.36379125 104.261833167 100.938215494 103.397072645 101.080784807 100.568243917 101.638761247 104.002242647 101.025932506 97.4651826851 94.135617573 82.6398210918 18.6825193313 4.42463048601 3.83824800426 3.37946198644 2.83659678748 2.50790413239 2.2254065837 1.84889690083 1.55894584845 1.29750601636 1.2734314384 0.97915020056 0.824749335966 0.788947217218 0.761617397225 0.765885625659 0.617428947011 0.464992048867 0.504228536808 0.488055240224 0.337263580741 0.351437479493 0.31236881102 0.27424938078 0.264298228892 0.225396248018 0.216984488395 0.200061003128 0.17053803895 0.146646401681 0.150045280302 0.132079143972 0.137088325758 0.119754483414 0.107078409417 0.103001773898 0.0940810872915 0.0686411196853 0.0729805817984 0.0646377229194 0.0698707996634 0.0490219429968 0.052243141225 0.049515440265 0.0401469420616 0.0459977902773 0.0461685226415 0.0344938466688 0.0261412960485 0.0298006941042 0.0281074144818 0.0239149482199 0.0194336080664 0.018241021491 0.0174239608964 0.0188917450491
0.014 109.737431761 87.3221474715 96.2760548073 94.2084468798 95.7003220893 104.600079671 105.261989226 98.9284702189 95.8285561215 97.5124113219 101.350698946 99.3165841249 100.718101101 98.8482159709 97.5457942518 98.6070667397 101.451416957 95.7119086217 101.753706988 97.8770457772 96.4695720271 93.9902865597 92.9384114089 72.6741862183 25.4952850753 7.55974205311 4.61727929186 3.78064273 3.24584915286 3.00643406164 2.51844234779 1.99861571996 1.6198854764 1.44128492612 1.44532307846 1.13254213728 0.945725871396 1.15835749679 0.894355643436 0.793714028766 0.649009642888 0.601916951868 0.445372558599 0.446623839166 0.400389789445 0.372509701388 0.353426438658 0.30349815217 0.291681143527 0.288673568585 0.225238171474 0.227930970735 0.211866013224 0.155955115342 0.167394524076 0.143771461163 0.156398069704 0.136063279537 0.123616087893 0.112757831627 0.0897227145289 0.0943242218879 0.0854459590855 0.0732276213348 0.0574349908213 0.0673090244445 0.0507297440777 0.0409336911972 0.0390599327803 0.0309693771581 0.0395575822928 0.0306665386169 0.0354949015935 0.0267057617504 0.0294495488962 0.0255626712623 0.0252576246851 0.0191315052172 0.0210397410675 0.0189440253645
0.021 94.7418676836 93.5321603854 92.7115936442 99.459337629 95.3384240941 96.870426414 98.39372445 87.7567082447 93.7926791756 95.9130371726 100.668851215 95.062174666 91.1551843648 100.796883231 90.7471332068 98.0716874874 92.467208636 96.2261805392 93.2664063606 92.78060166 92.4198666639 88.959939201 82.9680759055 63.7351605774 30.6240973424 11.3464946827 5.52607062005 4.56733933746 4.00088493447 3.15619737378 2.57976337495 2.4870014784 1.94917177667 1.73036183752 1.5023110056 1.36101841737 1.24038648 0.932828725704 1.01028224115 1.02313509708 0.826852819144 0.641443534734 0.601831952538 0.555219687009 0.484962972142 0.462870474648 0.441863937616 0.364525348513 0.299308023094 0.315422436439 0.238395227565 0.263912032384 0.195879138165 0.175535535827 0.210176059526 0.1903168435 0.150749928042 0.141160718243 0.119897129893 0.129203835646 0.102164929176 0.0953211688873 0.0820169207186 0.093551591157 0.0826164124411 0.0669701948555 0.0524143632191 0.0661040676309 0.0521491332313 0.0357865965761 0.0442733513966 0.0458930279735 0.0364225211951 0.0364331138815 0.0301352431711 0.0242537896178 0.0287272664321 0.0296577603236 0.0262159929812 0.0232606321936
0.028 98.3564393157 81.7176546379 89.7158518541 99.0010804803 91.4241202288 92.091707153 94.8395238034 89.0243598987 92.2696436836 91.7958979792 91.9211690032 90.2253597041 91.1368138564 91.8263877319 91.638166677 88.3598041829 91.4167981569 89.9246535427 89.5255091961 89.0156933247 89.1278023826 83.3062725486 77.1004242399 57.5603178085 31.2477546509 15.3834608381 7.0180813017 5.5674322139 4.57008111316 3.49826931583 3.08453918568 2.61900727394 2.37716588632 1.84563336023 1.81910865496 1.44080562363 1.22282116951 1.16986423712 0.963217567559 0.86879206695 0.778303199671 0.73658733914 0.696933416777 0.595918095815 0.556437728516 0.483731503235 0.475539325383 0.427669725227 0.296634328124 0.332870797957 0.240621346897 0.270827093642 0.255745242777 0.198795739796 0.219285007827 0.205180574529 0.180547826863 0.157281495105 0.129244690755 0.127001921688 0.11472120926 0.109013539672 0.0937774229828 0.101836248777 0.102095070634 0.0554187101726 0.066099496854 0.0716536941196 0.0556765061214 0.0540776354503 0.0485560784181 0.0381284422085 0.0409804015765 0.0277125803557 0.0323262115721 0.0351580984477 0.0264554122945 0.0220268289549 0.0281903485506 0.0355706892714
0.035 92.2552678738 85.3903793709 83.890513401 85.6799824657 90.1308658264 91.6385102507 91.1766061899 89.033211074 91.7433656748 94.3636057006 87.5764910662 87.8890316047 84.368974462 83.9293760509 87.2289509155 85.6915977275 85.8915229338 86.4732518839 82.2512565251 80.9522909069 81.9174608404 76.8855466297 67.168715257 53.3234909973 31.5851280538 17.1895324069 10.5383202064 6.84053703413 4.90402520555 3.91924212351 2.9833744205 2.77420250152 2.42191207159 2.15248230714 1.81051649995 1.71204716699 1.50818635061 1.15722172099 1.10814568333 1.16745348993 0.893624220234 0.700409593551 0.728826960457 0.704888816198 0.482035303367 0.474477728533 0.403127591599 0.492032074546 0.408211573202 0.335021775275 0.285110637096 0.300348025732 0.268602402295 0.266588834167 0.220151609036 0.20351252671 0.164793096585 0.151180326696 0.138506349986 0.159904599967 0.115234189494 0.0907989672257 0.0957458126627 0.0928853239207 0.0833190278853 0.0750698050433 0.0625349792446 0.0496452513859 0.0599227782075 0.0540302068128 0.0584374544091 0.0393430967089 0.0375795182287 0.0367285174575 0.0241212054239 0.024002218847 0.0298376178236 0.030270820544 0.02689752859 0.0234713031434
0.042 91.2375505518 76.7583628171 82.9597748467 87.5142678669 86.6297915805 79.4545778405 83.055871128 83.9540847376 83.8640769188 80.9019650711 82.2094585877 79.3436280262 77.4540374562 81.0316386919 79.0840895406 82.5738662666 81.9113466185 76.8524620199 78.3931534098 77.5048629689 76.480396278 70.9732361657 63.3727027885 49.0673215564 31.1128477231 20.7229094238 12.8024991199 7.3657730613 5.49659715032 4.42480614015 3.7690836407 3.39955275351 2.79752650771 1.84080501318 1.9481827327 1.81215709154 1.37892643686 1.2298734262 1.18510030353 0.962266442018 0.86588250602 0.835830574987 0.7152988751 0.706207044679 0.573598981022 0.590515084733 0.491137781647 0.42503878823 0.399568568361 0.411396015095 0.401448086467 0.349197729683 0.255592061951 0.287673375396 0.269101611096 0.186156649137 0.218831785969 0.136727314909 0.164452536104 0.127057378929 0.135554646627 0.123156503482 0.106048015387 0.094072291145 0.0875071121925 0.0811594057086 0.0664371197548 0.0622939958159 0.0697781846952 0.0586659876801 0.0432622782365 0.0398097198963 0.0329468863921 0.0383163349364 0.036107035428 0.028818397408 0.0284844541239 0.0250471966862 0.0284994194481 0.024042482652
0.049 81.0042002399 69.873111177 73.7180739448 82.3370629859 75.6046703074 73.2454551194 76.8953905633 84.7346701866 74.4221338978 79.1667838052 77.5670719232 78.1706648106 73.424045097 75.6566171894 80.5092229318 75.4327512922 76.9793998425 74.2730287356 73.487328139 70.8775436705 69.0259923362 63.0177338225 54.3906780824 43.7513650912 31.0007751539 19.6347983724 13.7763349316 8.95298418924 6.67253440321 4.8937064691 3.85507974635 3.22288630277 2.70974222606 2.64953247222 2.27874046202 1.93850123639 1.61167307621 1.35789465375 1.24653585796 1.21201415426 1.01655271397 0.889071053279 0.763014582276 0.747289496349 0.6540149508 0.617877336747 0.527345092897 0.458249613228 0.462803362016 0.398819328562 0.32939723661 0.342416594912 0.260975280963 0.298080386876 0.216735960303 0.217161316309 0.199014460951 0.184941634182 0.142661046852 0.146973908542 0.126749392752 0.113674306201 0.105477788222 0.0992725974061 0.0819239777096 0.0796470259285 0.0638954619997 0.0697360975986 0.0675633113723 0.0802134412904 0.0496222905258 0.0566951904718 0.0389617474602 0.0372640526453 0.0355023380787 0.0367212188503 0.0360429538402 0.0389484396035 0.0214434325336 0.025119043532
0.056 79.4337482122 73.6735481356 79.0077031114 78.4189445366 74.9904526221 69.8506029837 73.9793874202 72.4779057309 75.599997882 75.6975560114 75.1171634502 70.7430074082 71.5575331794 72.5792569104 69.4457913797 72.4169585575 71.5647687842 69.7096872686 67.5373194204 65.8821521948 64.6038525093 58.3185180844 49.2042775068 40.5606475012 29.7976221001 23.3824087982 14.3235414474 10.1451929983 7.41715535305 5.46200672849 4.52703745525 3.57444065987 3.0238272489 2.99188316406 2.29552239918 1.99683801712 1.64349300563 1.60837344509 1.37070666826 1.19646180212 0.996303807464 0.959177606539 0.879334923142 0.686726004532 0.64212733952 0.613529352441 0.530843156477 0.442796978815 0.411610313915 0.404030959837 0.381620754943 0.313558771509 0.282649624796 0.292750454271 0.218854006973 0.209620288686 0.196939557018 0.169044649122 0.156343508383 0.146349068644 0.142276266329 0.13058642687 0.116335767358 0.0958685111793 0.0851763464233 0.0656931143863 0.0733448050589 0.0619441281393 0.0718866553122 0.0552248794898 0.0608948050235 0.0468915513551 0.0536974101623 0.0446819916055 0.0351953432037 0.0396644902357 0.0307633013656 0.0270028891106 0.0281331693741 0.0173871561464
